STATE,VE_TOTAL,PEDS,PERSONS,COUNTY,MONTH,DAY_WEEK,TWAY_ID,SCH_BUS,RAIL,FATALS,DRUNK_DR
25,1,0,1,21,10,1,SR-37 WASHINGTON STREET,0,0,1,1
25,1,0,1,7,10,2,OLD COUNTY ROAD,0,0,1,1
25,1,1,3,9,10,3,UNION STREET,0,0,1,0
25,1,0,1,11,10,3,MAIN STREET,0,0,1,1
25,1,0,2,5,10,3,US-6 FALL RIVER AVENUE,0,0,1,1
25,1,0,1,17,10,4,SR-62 GLEASONDALE ROAD,0,0,1,0
25,1,0,2,17,10,5,I-495 S EXIT 22 SB,0,0,1,0
25,1,0,3,11,10,7,POTTER ROAD,0,0,1,0
25,1,0,1,27,10,7,SR-31 MECHANIC STREET,0,0,1,0
25,1,0,3,1,10,7,RACE LANE,0,0,1,0
25,1,0,1,27,10,3,BURNAP ROAD,0,0,1,0
25,1,1,1,13,10,3,I-91 S,0,0,1,0
25,1,0,1,5,10,6,I-195 E,0,0,1,0
25,1,0,2,23,11,6,SR-24 SB,0,0,1,1
25,1,0,1,23,11,6,SR-3 PILGRIM HIGHWAY,0,0,1,0
25,1,1,1,17,11,3,SR-38 MAIN STREET,0,0,1,0
25,1,0,1,13,11,4,SR-10 SOUTHHAMPTON ROAD,0,0,1,0
25,1,0,1,5,11,6,KINGMAN STREET,0,0,1,0
25,1,0,1,27,11,6,SR-122 PROVIDENCE ROAD,0,0,1,1
25,1,0,1,15,11,7,HARRIS STREET,0,0,1,0
25,1,0,1,5,11,3,I-195 W,0,0,1,0
25,2,1,1,13,8,4,HIGHLAND AVENUE,0,0,1,0
25,1,0,1,23,11,4,PLIMOTH PLANTATION HIGHWAY,0,0,1,0
25,1,1,2,3,11,4,SR-2 VETERANS MEMORIAL DRIVE,0,0,1,0
25,1,0,2,21,11,6,I-95 S,0,0,2,1
25,1,0,2,25,11,7,DEDHAM PARKWAY,0,0,1,1
25,1,0,1,17,12,6,SR-2 CONCORD TURNPIKE,0,0,1,0
25,2,0,5,15,12,7,HENDRICK STREET,0,0,2,1
25,1,0,3,9,12,1,US-1 LAFAYETTE ROAD,0,0,2,1
25,1,1,1,23,7,3,SR-27 MAIN STREET,0,0,1,1
25,1,0,1,27,12,3,PAXTON ROAD,0,0,1,0
25,1,0,1,17,10,5,SR-27,0,0,1,0
25,1,1,1,25,12,3,SR-107 BROADWAY,0,0,1,0
25,2,0,2,21,9,6,SR-24S EXIT 18,0,0,1,0
25,1,1,2,23,12,4,SR-27 PLEASANT STREET,0,0,1,0
25,2,0,2,17,12,4,SR-133 ANDOVER STREET,0,0,1,0
25,1,1,2,17,12,4,SR-3A BOSTON ROAD,0,0,1,0
25,1,0,1,17,12,6,I-95 N,0,0,1,0
25,2,0,2,9,12,5,SR-129 LYNNFIELD STREET,0,0,1,0
25,2,0,3,27,12,7,SR-2 W,0,0,1,1
25,1,0,1,5,10,6,NEWLAND STREET,0,0,1,0
25,1,0,1,27,12,7,RICE CORNER CROSS ROAD,0,0,1,0
25,1,0,3,23,10,3,BOUNDARY AVE,0,0,1,0
25,1,0,1,21,11,5,SR-28 RANDOLPH AVE,0,0,1,1
25,1,1,2,27,12,6,SR-12 CENTRAL STREET,0,0,1,0
25,1,1,2,17,12,5,SR-225 MASS AVENUE,0,0,1,0
25,3,0,1,17,12,7,MEDFORD STREET,0,0,1,0
25,1,1,1,9,12,2,PARKER STREET,0,0,1,0
25,1,0,1,9,4,1,SR-128N EXIT 44B,0,0,1,0
25,1,0,1,9,7,1,HADLEY ROAD,0,0,1,0
25,2,0,2,27,11,4,SR-140 MEMORIAL DRIVE,0,0,1,1
25,1,0,1,5,12,1,RICHARDSON AVE,0,0,1,0
25,1,0,1,23,5,7,COURT STREET,0,0,1,1
25,1,0,1,15,9,2,SR-9,0,0,1,0
25,2,2,3,9,11,7,MARLBOROUGH RD,0,0,1,0
25,1,1,2,21,11,5,CHAPMAN ST,0,0,1,0
25,1,0,1,21,10,6,UNION ST,0,0,1,1
25,1,0,1,23,10,5,COURT ST,0,0,1,0
25,1,1,1,23,10,6,WOOD STREET,0,0,1,0
25,1,0,1,23,10,6,WINTER STREET,0,0,1,1
25,3,0,10,11,11,7,SR-2 FRENCH KING HIGHWAY,0,0,1,0
25,1,1,1,17,9,4,SR-85 HAYDEN ROWE STREET,0,0,1,0
25,1,0,1,21,10,1,I-95S,0,0,1,1
25,1,0,1,13,11,1,SR-141 EASTHAMPTON RD,0,0,1,1
25,2,0,2,23,9,1,VFW DRIVE,0,0,1,0
25,2,0,2,11,11,2,RIVER ROAD,0,0,1,1
25,2,0,2,27,9,4,SR-31 237 ASHBY STATE ROAD,0,0,1,0
25,1,0,2,13,9,7,I-391 EXWY,0,0,1,0
25,1,0,2,5,10,3,HART ST,0,0,1,0
25,2,0,2,27,6,2,SR-12 70 WORCESTER ROAD,0,0,1,0
25,2,0,1,27,11,6,SOUTHBRIDGE STREET,0,0,1,0
25,1,2,1,5,10,3,LEPES ROAD,0,0,1,0
25,1,0,1,5,11,7,WILLIAMS STREET,0,0,1,0
25,2,0,2,15,12,6,NORTH KING STREET,0,0,1,0
25,1,0,5,13,11,4,ROOSEVELT AVENUE,0,0,1,0
25,1,0,1,13,11,5,PARKER STREET,0,0,1,1
25,1,1,1,13,12,1,ALLEN STREET,0,0,1,0
25,1,0,2,25,12,6,SR-1A,0,0,2,0
25,1,1,1,3,8,5,CENTER STREET,0,0,1,0
25,1,1,2,1,12,2,SR-132 IYANNOUGH ROAD,0,0,1,0
25,2,1,2,1,12,7,US-6,0,0,1,0
25,2,0,2,21,12,3,SR-138,0,0,1,2
25,1,1,1,27,9,1,SR-13 ELECTRIC AVE,0,0,1,0
25,1,1,1,23,11,1,SR-18 BEDFORD ST,0,0,1,0
25,2,0,3,21,9,1,WALPOLE STREET,0,0,1,0
25,1,0,1,27,9,6,SR- 32,0,0,1,0
25,2,0,2,27,1,4,WICKABOAG VALLEY ROAD,0,0,1,0
25,2,0,2,3,12,6,SR- 9,0,0,1,0
25,1,1,1,27,11,7,GRAFTON ST,0,0,1,0
25,2,0,2,21,10,1,WASHINGTON ST,0,0,1,1
25,2,0,2,23,1,3,HANOVER ST,0,0,1,0
25,2,0,2,21,12,3,I-93 N,0,0,1,0
25,2,0,4,3,12,5,NEW ASHFORD ROAD,0,0,1,0
25,1,0,2,27,9,5,I-290 E,0,0,1,0
25,2,0,3,5,9,1,BAKERVILLE RD,0,0,1,0
25,1,1,1,1,10,1,SR-28,0,0,1,0
25,1,0,1,27,11,3,MAIN ST,0,0,1,0
25,1,0,1,25,12,5,SR-99,0,0,1,1
25,1,1,1,25,9,5,NORTHAMPTON ST,0,0,1,0
25,2,2,1,25,11,3,OLNEY STREET,0,0,1,1
25,1,0,1,25,9,6,AMERICAN LEGION HWY,0,0,1,1
25,1,1,1,25,11,7,CUMMINS HIGHWAY,0,0,1,1
25,1,1,1,25,12,3,COLUMBUS AVE,0,0,1,0
26,1,0,2,125,1,6,I-75,0,0,1,0
26,1,0,2,87,1,6,I-69,0,0,2,0
26,2,0,4,163,1,5,SR-153 FORD RD,0,0,1,0
26,1,1,1,99,1,3,SR-102 8 MILE RD,0,0,1,0
26,1,1,1,163,1,7,SR-5 GRAND RIVER,0,0,1,0
26,1,0,7,149,1,4,CR-FAWN RIVER RD,0,0,2,0
26,1,1,1,81,1,5,BRISTOL AVE,0,0,1,0
26,2,0,2,93,1,6,CR-CLYDE RD,0,0,1,1
26,1,0,1,55,1,1,CR-W SILVER LAKE RD,0,0,1,1
26,2,0,2,125,1,2,US-24 DIXIE HWY,0,0,1,0
26,2,0,4,123,1,1,CR-120TH AVE,0,0,1,0
26,1,0,7,163,1,3,I-94,0,0,1,1
26,2,0,4,163,1,6,SR-24 N TELGRAPH RD,0,0,3,1
26,4,1,6,125,1,6,SR-5 GRAND RIVER AVE,0,0,1,0
26,1,0,5,111,1,6,CR-E WACKERLY RD,0,0,1,0
26,2,0,2,93,1,4,US-23 RAMP015C,0,0,1,0
26,2,2,4,163,1,7,I-94,0,0,1,0
26,1,0,1,121,1,7,CR-N CRESTON,0,0,1,1
26,1,0,1,163,1,1,I-75,0,0,1,1
26,1,0,1,107,1,2,CR-85TH AVE,0,0,1,1
26,2,0,2,99,1,5,15 MILE RD,0,0,1,0
26,1,0,1,107,1,6,US-131,0,0,1,1
26,2,0,2,41,1,3,CR-426,0,0,1,0
26,1,0,1,45,1,4,I-69,0,0,1,0
26,1,0,3,65,1,6,CR-CHURCHILL RD,0,0,1,0
26,1,1,1,49,1,5,CR-BEECHER RD,0,0,1,0
26,2,0,3,121,1,1,CR-TYLER RD,0,0,1,1
26,2,0,2,15,1,1,SR-37,0,0,1,0
26,1,1,1,107,1,2,SR-66 30TH AVE,0,0,1,0
26,2,0,2,61,1,2,CR-ASKEL RD,0,0,1,1
26,1,0,1,55,1,7,US-31 SR-37 SR-72,0,0,1,1
26,2,0,2,77,1,5,I-94,0,0,1,0
26,1,1,1,163,1,6,SR-3,0,0,1,0
26,1,1,1,49,1,2,CHEVROLET AVE,0,0,1,0
26,2,0,2,41,1,1,US-2,0,0,1,1
26,1,0,1,159,1,6,SR-43,0,0,1,0
26,1,0,1,45,1,7,CR-WACOUSTA RD,0,0,1,1
26,2,0,2,63,1,2,SR-142 PIGEON RD,0,0,1,1
26,2,0,2,25,1,1,SR-66,0,0,1,1
26,2,0,2,153,1,4,SR-28,0,0,1,0
26,1,0,2,67,1,2,CR-HAYES RD,0,0,1,0
26,1,0,1,17,1,7,SR-13 HURON RD,0,0,1,0
26,2,0,4,21,1,5,I-94,0,0,1,0
26,2,0,6,15,1,4,CR-BROADWAY RD,0,0,1,0
26,2,0,6,49,1,6,SR-21 CORUNNA RD,0,0,1,1
26,2,0,2,159,1,4,CR-388 PHOENIX ST,0,0,1,0
26,2,0,4,165,1,2,SR-37,0,0,2,1
26,2,0,2,117,1,2,CR-FEDERAL RD,0,0,1,0
26,1,0,1,165,1,1,CR-13 1/4 RD,0,0,1,1
26,2,0,6,55,1,4,US-31,0,0,1,0
26,2,0,3,111,1,1,CR-FREELAND RD,0,0,1,1
26,1,0,1,73,1,1,CR-ISABELLA RD,0,0,1,1
26,1,1,3,163,1,5,MILLER RD,0,0,1,0
26,2,0,2,49,1,2,M L KING AVE,0,0,1,1
26,1,0,1,45,1,7,CR-NARROW LAKE RD,0,0,1,0
26,2,0,3,125,1,3,SR-59,0,0,1,0
26,2,0,2,163,1,4,SR-39,0,0,1,1
26,2,0,2,23,1,5,CR-BLOCK RD,0,0,1,0
26,2,0,2,163,1,7,CR-N CANTON CENTER,0,0,1,0
26,1,0,1,99,1,4,RYAN,0,0,1,0
26,1,0,1,99,1,3,I-94 RAMP 004D,0,0,1,0
26,3,0,4,125,1,2,N OPKYKE RD,0,0,1,1
26,22,0,23,121,1,3,US-31,0,0,1,0
26,1,0,2,77,2,7,CR-E MICHIGAN AVE,0,0,2,1
26,1,0,1,93,2,1,SR-106,0,0,1,1
26,1,0,1,77,2,6,SR-89,0,0,1,0
26,2,0,2,157,2,7,CR-DICKERSON RD,0,0,1,2
26,1,0,1,143,2,7,CR-CAMPGROUND RD,0,0,1,0
26,1,1,1,77,2,1,MICHIGAN AVE,0,0,1,0
26,1,0,1,11,2,4,CR-ARENAC STATE RD,0,0,1,0
26,2,0,3,67,2,7,I-96,0,0,1,1
26,2,0,2,9,2,6,CR-SMITH LAKE RD,0,0,1,0
26,11,0,15,163,1,5,I-75,0,0,3,0
26,1,0,1,11,2,7,US-23,0,0,1,1
26,1,0,1,129,2,1,CR-PIPER LAKE RD,0,0,1,1
26,1,0,1,157,2,1,CR-SAGINAW RD,0,0,1,0
26,3,0,7,159,2,7,CR-687,0,0,4,0
26,2,0,2,137,2,2,CR-MANCELONA RD,0,0,1,0
26,2,0,2,159,2,5,SR-43,0,0,1,0
26,2,1,2,163,2,7,SR-5 GRAND RIVER AVE,0,0,1,0
26,1,0,1,125,2,3,I-75,0,0,1,0
26,2,0,3,145,2,4,CR-WADSWORTH RD,0,0,1,0
26,1,1,1,115,2,5,US-24 TELEGRAPH RD,0,0,1,0
26,2,0,2,81,2,7,SR-37 BROADMOOR AVE SE,0,0,1,1
26,2,0,6,163,2,1,WILDEMERE ST,0,0,1,1
26,1,0,1,57,2,6,US-127,0,0,1,0
26,1,1,1,115,2,2,US-24 TELEGRAPH RD,0,0,1,0
26,2,0,3,151,2,3,SR-53 N VAN DYKE RD,0,0,1,0
26,2,0,2,45,2,2,CR-ST JOSEPH HWY,0,0,1,1
26,1,1,3,163,2,5,MIDDLEBELT RD,0,0,1,0
26,1,0,1,99,2,3,CR-32 MILE RD,0,0,1,0
26,2,0,4,133,2,3,SR-66,0,0,2,0
26,2,0,4,27,2,6,SR-62,0,0,1,0
26,2,0,4,55,2,1,CR-SUMMIT CITY RD,0,0,2,0
26,1,0,5,25,2,2,I-94,0,0,3,0
26,1,1,1,19,2,2,SR-115 CADILLAC HWY,0,0,1,0
26,1,0,1,125,2,7,I-96,0,0,1,0
26,1,0,2,163,2,7,US-24 TELEGRAPH RD,0,0,1,1
26,2,0,3,29,2,7,CR-UPPER BAY SHORE RD,0,0,1,0
26,1,0,1,143,2,6,CR-WACO RD,0,0,1,1
26,1,0,1,39,2,7,CR-S KING RD,0,0,1,1
26,2,0,3,163,2,4,W OUTER DR,0,0,1,1
26,2,0,2,125,2,6,JOSLYN,0,0,1,0
26,4,0,4,99,2,4,SR-97 GROESBECK HWY,0,0,1,0
26,1,0,1,115,2,4,CR-JACKMAN RD,0,0,1,1
26,1,0,2,125,2,5,I-696,0,0,1,0
26,1,0,1,75,2,6,CR-HANOVER RD,0,0,1,0
26,2,0,2,115,2,2,CR-SMITH RD,0,0,1,0
26,6,0,6,65,1,3,I-496,0,0,1,0
26,1,0,2,97,3,2,SR-185,0,0,1,1
26,2,0,2,25,3,5,CLARK RD,0,0,1,0
26,2,0,3,81,3,6,CR-18 MILE RD,0,0,1,1
26,1,0,2,75,3,1,CR-S JACKSON RD,0,0,1,1
26,1,1,1,81,3,5,COUNTRYWOOD DR SE,0,0,1,0
26,2,0,4,33,3,4,SR-129,0,0,1,0
26,2,0,2,139,3,6,SR-196BL,0,0,1,0
26,1,0,1,21,3,7,I-94,0,0,1,0
26,2,0,2,51,3,7,SR-61,0,0,1,0
26,1,1,1,99,3,2,I-94,0,0,1,0
26,3,0,5,145,3,4,SR-46 GRATIOT AVE,0,0,2,1
26,2,0,2,161,3,4,CR-N HEWITT RD,0,0,1,0
26,3,0,5,41,3,4,US-2,0,0,2,1
26,3,0,5,125,3,6,ADAMS RD,0,0,1,1
26,1,1,1,163,3,1,BRIGNGARD,0,0,1,0
26,1,0,1,21,3,2,CR-ELM VALLEY RD,0,0,1,0
26,3,0,5,125,3,5,CR-ANDERSONVILLE RD,0,0,1,0
26,2,0,3,145,3,5,SR-13 S WASHINGTON AVE,0,0,1,0
26,1,0,1,93,3,5,CR-HUGHES,0,0,1,0
26,2,1,3,139,3,1,CR-OTTAWA BEACH RD,0,0,1,2
26,1,1,1,125,3,2,SR-PERRY ST,0,0,1,0
26,2,0,2,161,3,2,US-23,0,0,1,0
26,2,0,2,27,3,5,CR-REDFIELD RD,0,0,1,0
26,4,0,6,163,3,7,I75 SERVICE DR,0,0,1,0
26,2,0,2,81,3,6,BYRON CENTER AVE,0,0,1,0
26,3,0,3,125,3,1,US-24 TELEGRAPH RD,0,0,1,0
26,1,0,1,163,3,1,I-275 RAMP 096D,0,0,1,1
26,1,0,1,159,3,5,CR-BASELINE RD,0,0,1,1
26,2,0,2,75,3,7,SR-50 BROOKLYN RD,0,0,1,0
26,1,0,1,143,3,3,CR-KENO RD,0,0,1,0
26,2,0,2,75,3,3,CR-AUSTIN RD,0,0,1,0
26,1,0,2,87,2,3,CR-BARBER RD,0,0,2,1
26,1,0,1,39,3,4,SR-72,0,0,1,0
26,2,0,2,161,3,6,CR-BUNTON RD,0,0,1,0
26,1,0,2,99,3,7,CR-CLINTON RIVER RD,0,0,1,1
26,1,0,1,93,3,1,CR-BENNETT LAKE RD,0,0,1,0
26,1,0,1,15,3,7,CR-CHERRY VALLEY RD,0,0,1,1
26,2,0,4,99,3,2,9 MILE RD,0,0,1,1
26,1,1,1,99,3,3,SR-53,0,0,1,0
26,1,0,1,161,3,2,CR-OLD US-12,0,0,1,1
26,1,0,1,27,3,6,SR-DAILEY RD,0,0,1,0
26,1,0,1,25,3,7,SR-MICHIGAN AVE,0,0,1,1
26,3,0,4,49,3,2,SR-ELMS RD,0,0,1,0
26,2,0,2,157,3,4,SR-24,0,0,1,0
26,1,0,1,125,3,5,EVERGREEN RD,0,0,1,0
26,4,1,3,163,3,5,I-94,0,0,1,0
26,4,0,7,115,3,3,SR-125 MONROE ST,0,0,1,0
26,2,0,4,99,2,7,CR-23 MILE RD,0,0,1,0
26,1,0,1,71,1,5,CR-DNR RD,0,0,1,0
26,2,0,2,75,4,4,CR-SEARS RD,0,0,1,1
26,2,0,4,99,2,2,E 14 MILE RD,0,0,1,0
26,1,0,1,161,4,4,US-23,0,0,1,0
26,1,0,3,49,2,7,SR-57 VIENNA RD,0,0,1,0
26,2,0,7,87,4,5,SR-24 S LAPEER RD,0,0,1,0
26,1,0,1,161,4,4,CR-WHITTAKER RD,0,0,1,1
26,1,1,1,163,4,7,US-12 MICHIGAN,0,0,1,0
26,2,0,2,59,4,3,CR-S WALDON RD,0,0,1,0
26,1,0,1,81,4,7,US-131,0,0,1,1
26,1,0,1,139,4,7,CR-MERCURY DR,0,0,1,1
26,2,0,4,27,4,4,US-12,0,0,2,0
26,2,0,2,99,4,5,I-696,0,0,1,0
26,2,0,3,145,4,2,SR-83,0,0,1,0
26,1,0,2,163,4,3,I-94,0,0,1,0
26,1,0,4,49,4,7,FLUSHING RD,0,0,1,1
26,1,1,1,99,4,2,CR-24 MILE RD,0,0,1,0
26,2,0,3,147,4,4,CR-RATTLE RUN RD,0,0,1,1
26,2,0,4,163,4,5,ROTUNDA DR,0,0,1,0
26,1,0,1,93,4,1,US-23,0,0,1,0
26,1,1,1,163,4,2,SR-3 GRATIOT,0,0,1,1
26,1,1,1,99,4,5,SR-3 GRATIOT AVE,0,0,1,0
26,2,0,1,163,4,1,ALLEN RD,0,0,1,1
26,1,1,1,163,4,1,I-75,0,0,1,0
26,1,0,1,149,4,1,CR-FARRAND RD,0,0,1,1
26,2,0,2,49,4,7,W BRISTOL RD,0,0,1,0
26,2,0,2,21,4,4,LAKESHORE DR,0,0,1,0
26,1,0,1,163,4,1,CR-SAVAGE RD,0,0,1,1
26,3,0,3,21,4,5,CR-GLENLORD RD,0,0,1,0
26,2,0,2,125,4,6,I-696,0,0,1,0
26,1,1,1,87,4,2,CR-DRYDEN RD,0,0,1,0
26,1,1,1,139,4,2,US-31,0,0,1,0
26,1,0,1,41,4,7,CR-426 E,0,0,1,0
26,1,0,1,33,4,1,CR-W 6 MILE RD,0,0,1,1
26,1,0,2,149,4,7,CR-BLUE SCHOOL RD,0,0,1,0
26,1,0,1,145,4,2,CR-GARFIELD RD,0,0,1,1
26,3,0,3,99,4,3,I-94,0,0,1,0
26,2,0,3,81,4,6,SR-57 14 MILE RD,0,0,1,0
26,2,0,10,79,4,2,CR-612 NASH RD,1,0,3,0
26,2,0,2,77,4,7,SR-43 GULL RD,0,0,1,0
26,1,0,1,49,2,5,CR-E WILSON RD,0,0,1,0
26,2,0,2,13,5,4,US-41,0,0,1,0
26,2,0,4,121,5,3,CR-WHITE LAKE DR,0,0,1,1
26,3,0,5,21,5,1,I-94,0,0,2,0
26,1,0,1,31,5,2,CR-DOUGLAS RD,0,0,1,1
26,1,0,1,33,5,3,SR-28,0,0,1,1
26,1,0,1,27,5,4,CR-IRONWOOD DR,0,0,1,0
26,1,0,1,121,5,5,US-24 RAMP 007A,0,0,1,0
26,2,0,6,97,5,1,US-2,0,0,1,0
26,3,0,6,163,5,2,US-12 MICHIGAN AVE,0,0,1,0
26,1,1,1,99,5,1,SR-59 HALL RD,0,0,1,0
26,2,0,4,163,5,3,VAN HORN RD,0,0,1,1
26,1,0,1,99,5,4,I-696 RAMP,0,0,1,0
26,2,0,2,163,5,5,MICHIGAN,0,0,1,0
26,1,0,1,155,5,7,CR-S BYRON RD,0,0,1,1
26,1,0,2,145,5,1,CR-TITTABAWASSEE,0,0,1,1
26,1,0,1,147,5,3,CR-CARNEY RD,0,0,1,1
26,1,0,1,15,5,5,SR-37,0,0,1,0
26,3,0,6,81,5,7,SR-37,0,0,2,1
26,2,0,2,163,5,2,MCNICHOLS,0,0,1,1
26,3,0,6,49,5,2,SR-15 STATE RD,0,0,1,0
26,1,1,1,73,5,3,SR-20 REMUS RD,0,0,1,0
26,1,0,3,1,5,1,CR-F32,0,0,1,1
26,2,0,2,149,5,4,US-131 S WASHINGTON ST,0,0,1,1
26,1,0,1,121,5,5,CR-SCENIC DR,0,0,1,0
26,1,0,1,57,5,1,CR-W WASHINGTON RD,0,0,1,1
26,1,0,1,25,5,1,CR-12 MILE RD,0,0,1,0
26,1,1,2,139,5,1,CR-24TH AVE,0,0,1,0
26,1,1,4,91,5,6,LINCOLN ST,0,0,1,0
26,1,0,1,67,5,1,CR-JORDAN LAKE RD,0,0,1,1
26,1,0,1,163,5,5,I-75,0,0,1,0
26,2,0,2,81,5,4,CR-NORTHLAND DR NE,0,0,1,0
26,1,0,2,161,5,5,I-94,0,0,1,1
26,1,0,1,105,5,6,US-10,0,0,1,0
26,2,0,4,163,4,6,SR-1 WOODWARD AVE,0,0,3,1
26,2,0,2,115,5,6,SR-125 N MONROE ST,0,0,1,0
26,2,0,4,163,5,5,NEWBURGH RD,0,0,1,0
26,1,0,4,25,5,7,CR-MECHEM RD,0,0,3,1
26,4,0,8,99,5,7,MOUND RD,0,0,1,0
26,1,0,1,81,5,6,CR-36TH ST SE,0,0,1,1
26,1,0,1,161,5,7,I-94,0,0,1,0
26,1,0,1,15,5,4,N MICHIGAN,0,0,1,0
26,2,0,2,123,5,1,CR-ELM AVE,0,0,1,1
26,2,0,2,87,5,2,E GENESEE ST,0,0,1,0
26,2,0,4,111,5,7,CR-11 MILE RD,0,0,1,0
26,2,0,2,17,5,6,CR-PREVO RD,0,0,1,0
26,1,0,2,163,5,5,DIX,0,0,1,1
26,1,1,1,139,5,7,US-31,0,0,1,0
26,3,0,7,125,5,6,SR-15 ORTONVILLE RD,0,0,1,0
26,1,0,2,161,5,6,CR-PEABODY ST,0,0,1,0
26,2,0,3,145,5,4,CR-JUNCTION RD,0,0,2,0
26,1,0,1,97,5,7,CR-GREENE RD,0,0,1,0
26,1,0,1,17,5,6,CR-SHORE RD,0,0,1,0
26,2,0,3,99,5,7,12 MILE RD,0,0,1,0
26,1,0,1,115,5,4,CR-HEAD O LAKE RD,0,0,1,1
26,1,0,1,99,6,7,I-696,0,0,1,0
26,2,0,4,125,6,2,PEARSON RD,0,0,1,0
26,2,0,2,115,6,2,US-24 N TELEGRAPH RD,0,0,1,0
26,2,0,2,115,6,4,CR-VIVIAN,0,0,1,0
26,1,0,1,25,6,3,I-94,0,0,1,0
26,1,0,6,155,5,6,CR-COUNTY LINE RD,0,0,2,0
26,1,0,1,137,6,7,CR-CRAPO LAKE,0,0,1,1
26,3,0,4,145,6,3,SR-47 MIDLAND RD,0,0,1,0
26,1,0,2,73,5,7,CR-WEIDMAN RD,0,0,1,1
26,2,0,3,121,5,5,CR-FRUITVALE RD,0,0,1,0
26,3,0,4,81,6,7,SR-37,0,0,1,1
26,2,0,8,115,6,2,US-24 S TELEGRAPH RD,0,0,1,1
26,2,0,2,99,6,1,CR-JEFFERSON AVE,0,0,1,0
26,2,0,2,147,6,4,CR-RATTLE-RUN,0,0,1,0
26,2,0,2,163,6,4,I-94,0,0,1,0
26,1,0,1,163,6,2,NORTHLINE RD,0,0,1,0
26,1,0,1,163,6,7,JOY AVE,0,0,1,0
26,2,0,3,115,6,6,US-23,0,0,1,0
26,2,0,2,163,6,1,7 MILE RD,0,0,1,0
26,2,0,2,25,6,5,SR-96,0,0,1,1
26,4,0,7,81,6,3,SR-57/14 MILE RD,0,0,1,0
26,1,0,1,31,6,6,CR-GRATIOT ST,0,0,1,1
26,1,1,3,139,6,5,CR-RILEY ST,0,0,1,0
26,1,0,1,3,6,1,SR-94,0,0,1,1
26,1,0,1,3,6,4,CR-H-13,0,0,1,0
26,3,0,5,45,6,7,SR-43 SAGINAW HWY,0,0,1,0
26,1,0,2,121,6,5,CR-FRUITVALE RD,0,0,1,0
26,3,0,5,147,6,1,SR-29 DIXIE HWY,0,0,1,0
26,2,0,5,67,6,3,CR-CHARLOTTE HWY,0,0,1,0
26,2,0,5,81,6,3,CR-17 MILE RD NE,0,0,1,0
26,2,0,2,115,4,4,US-24 TELEGRAPH RD,0,0,1,1
26,3,0,4,27,6,4,CR-POKAGON HWY,0,0,1,0
26,3,0,4,15,6,1,SR-43,0,0,1,1
26,2,0,2,9,6,4,US-131/SR-66 WILLIAMS ST,0,0,1,0
26,1,0,2,77,6,6,PATERSON ST,0,0,2,0
26,1,0,1,75,6,6,CR-HORTON RD,0,0,1,0
26,2,0,3,99,5,3,RYAN RD,0,0,1,0
26,1,1,2,163,6,6,MIDDLEBELT RD,0,0,1,0
26,1,1,1,65,5,2,MICHIGAN AVE,0,0,1,0
26,1,0,1,77,5,6,CR-34TH ST,0,0,1,1
26,2,0,3,21,6,1,US-12 PULASKI HWY,0,0,1,0
26,2,0,3,161,4,5,I-94,0,0,1,0
26,1,0,1,147,6,1,SR-19 EMMETT RD,0,0,1,1
26,1,1,1,163,6,4,SR-39,0,0,1,0
26,2,0,3,111,6,2,SR-30,0,0,1,0
26,1,0,5,17,6,1,CR-KAWKAWLIN RIVER DR,0,0,1,1
26,2,0,2,105,6,1,US-10,0,0,1,0
26,1,0,1,105,6,1,CR-BENSON RD,0,0,1,0
26,1,1,1,21,6,1,CR-TERRITORIAL RD,0,0,1,0
26,1,0,1,165,6,1,SR-42-16 RD,0,0,1,1
26,1,1,1,125,6,5,SR-24,0,0,1,0
26,1,1,1,125,6,3,SR-1 WOODWARD AVE,0,0,1,0
26,1,0,1,91,6,1,CR-TREAT HWY,0,0,1,0
26,1,0,1,163,6,5,I-375 RAMP,0,0,1,0
26,1,1,1,77,6,7,SR-43 GULL RD,0,0,1,0
26,2,0,3,161,6,5,CR-AUSTIN RD,0,0,1,0
26,3,0,4,125,6,7,DEQUINDRE RD,0,0,2,0
26,1,1,1,149,6,6,CR-LUTZ RD,0,0,1,0
26,1,1,1,81,5,5,EAST PARIS,0,0,1,0
26,1,1,2,163,6,1,SOUTHFIELD RD,0,0,1,0
26,2,0,2,125,6,3,SR-1 WOODWARD AVE,0,0,1,0
26,1,0,2,99,6,3,CR-KELLY RD,0,0,2,1
26,1,1,2,163,3,6,I-94,0,0,1,0
26,1,1,1,77,7,3,SR-43 W MAIN ST,0,0,1,0
26,2,0,3,139,7,3,CR-OSBORN ST,0,0,1,0
26,2,0,3,125,7,2,I-75,0,0,2,0
26,2,0,2,49,7,2,SR-54 DORT HWY,0,0,1,0
26,1,0,1,163,3,1,CHERRYLAWN,0,0,1,1
26,2,0,3,145,3,7,CR-HOULIHAN RD,0,0,1,0
26,1,0,1,163,4,3,NEVADA AVE,0,0,1,1
26,2,0,3,163,7,3,E NEVADA ST,0,0,1,0
26,2,0,3,5,7,4,US-131,0,0,1,0
26,1,1,1,55,7,6,WASHINGTON ST,0,0,1,0
26,1,0,2,123,7,6,SR-20 W ONE MILE RD,0,0,1,1
26,1,0,3,107,7,7,US-131,0,0,1,0
26,1,1,1,47,7,5,CR-LUCE ST,0,0,1,0
26,2,0,2,165,7,7,SR-37,0,0,1,0
